2020-01-10 00:41:16.871147 21.19 47.31 1004.10
2020-01-10 00:41:26.921189 21.19 47.28 1004.09
2020-01-10 00:41:36.962126 21.19 47.30 1004.08
2020-01-10 00:41:47.012267 21.19 47.30 1004.09
2020-01-10 00:41:57.062574 21.18 47.30 1004.09
2020-01-10 00:42:07.112766 21.18 47.34 1004.09
2020-01-10 00:42:17.163004 21.18 47.34 1004.09
2020-01-10 00:42:27.213250 21.18 47.35 1004.10
2020-01-10 00:42:37.263620 21.18 47.35 1004.09
2020-01-10 00:42:47.313900 21.18 47.34 1004.09
2020-01-10 00:42:57.364138 21.17 47.33 1004.09
2020-01-10 00:43:07.414296 21.17 47.36 1004.07
2020-01-10 00:43:17.464447 21.17 47.38 1004.08
2020-01-10 00:43:27.514734 21.16 47.40 1004.09
2020-01-10 00:43:37.564863 21.16 47.39 1004.09
2020-01-10 00:43:47.614949 21.15 47.41 1004.10
2020-01-10 00:43:57.665044 21.15 47.41 1004.09
2020-01-10 00:44:07.715127 21.14 47.43 1004.10
2020-01-10 00:44:17.765174 21.14 47.44 1004.09
2020-01-10 00:44:27.815284 21.14 47.41 1004.09
2020-01-10 00:44:37.865428 21.14 47.43 1004.10
2020-01-10 00:44:47.915594 21.14 47.41 1004.09
2020-01-10 00:44:57.965806 21.14 47.40 1004.09
2020-01-10 00:45:08.015918 21.14 47.43 1004.11
2020-01-10 00:45:18.066001 21.13 47.46 1004.07
2020-01-10 00:45:28.112086 21.13 47.47 1004.07
2020-01-10 00:45:38.162281 21.13 47.45 1004.08
2020-01-10 00:45:48.212652 21.13 47.43 1004.13
2020-01-10 00:45:58.262930 21.14 47.45 1004.13
2020-01-10 00:46:08.313284 21.13 47.45 1004.14
2020-01-10 00:46:18.363571 21.13 47.46 1004.09
2020-01-10 00:46:28.413801 21.13 47.48 1004.14
2020-01-10 00:46:38.464039 21.13 47.44 1004.14
2020-01-10 00:46:48.514233 21.13 47.43 1004.13
2020-01-10 00:46:58.564439 21.13 47.46 1004.09
2020-01-10 00:47:08.614664 21.12 47.51 1004.10
